"age","Ltv0","A0","Ltv1","A1","Y"
39.338046725441,1,0,1,0,340.531288039007
43.1123349835786,0,0,0,0,311.541894969627
38.8740977169659,0,0,1,0,294.795971137169
46.5873883894265,1,0,1,0,344.548906918829
38.3313849989051,1,1,1,0,376.424715323502
52.0887346516015,1,0,1,1,380.089310322748
41.7041943388422,1,0,0,0,297.128502267492
46.9241963624475,1,0,0,0,209.601316037244
28.1445306344122,1,0,1,0,312.78462295834
33.4161070930296,1,0,1,1,388.857455748231
50.8950794879155,0,1,0,0,314.585598091733
45.0878594116066,1,1,1,0,451.808488778876
38.6409337439958,1,1,0,0,293.741496416692
38.9121726304311,1,0,0,0,234.740866005173
47.5490016045464,0,1,0,0,400.46824773308
37.7618867838003,1,1,0,0,317.34887721274
40.7495517093992,1,1,1,0,365.97707372668
23.5404519785,0,0,0,0,302.6220368391
57.7400936515502,1,0,0,0,252.643363829775
47.6596791597657,0,1,0,0,324.006832041043
48.3228784301075,0,0,0,0,302.631275547392
20.9454247752688,1,0,0,1,251.943019010719
39.7916332380559,1,1,0,0,312.127910484205
35.9106608755178,1,0,0,0,222.742644640157
26.236136934232,1,0,0,1,292.459448837196
47.2743037439326,0,0,1,0,294.858362971743
52.3413078123709,0,0,0,1,364.795564505558
34.4677559412253,0,0,0,1,312.45015820975
37.7080982207127,1,0,0,0,251.541473416543
57.1146198892227,0,0,1,0,397.85803870314
23.5019209670298,0,0,0,0,221.867947323082
47.4422078543782,1,0,0,1,344.709134627672
36.8597867601908,0,0,1,1,323.882908156996
38.8468915859555,0,0,1,1,401.835067855706
33.8902565722786,0,0,0,0,275.810348024039
50.9669537901904,0,0,0,0,304.732037048743
28.7283238891624,1,0,0,0,236.390116339797
49.626094924383,1,0,0,0,351.32798005218
54.0646401623189,0,0,0,1,348.226928217617
23.583504911003,1,1,0,0,323.593312145508
28.7309580745077,1,0,0,1,302.659113103625
45.9154548050242,1,0,0,0,301.636869196191
30.4369088049406,1,0,1,1,360.931601234984
33.0847011365361,1,0,0,0,282.043397889554
35.5464723264864,0,0,1,0,327.538407905181
36.5551577167343,1,0,0,0,294.92969220542
47.0369818524612,1,0,1,1,367.841636157732
33.9699423520574,0,0,0,0,219.817222004857
40.8935041241468,1,1,0,0,352.482050952845
47.374946372199,0,0,0,0,318.537768458761
24.5962055542823,1,1,1,1,389.251945944516
33.1036770735119,0,0,0,0,267.832480788024
48.5979346020943,0,0,1,0,338.317072592616
36.2348025932423,0,1,0,0,354.84195366956
14.6491652969477,1,1,1,1,381.982182564891
31.4219077138279,1,1,0,0,283.631105965072
48.1602640692616,1,0,1,1,387.818335256095
35.7341109077422,0,0,0,0,259.460247029393
35.9536315995832,1,1,0,0,305.86448443095
38.5423077573753,0,0,0,0,264.040433058264
47.1946636806737,1,1,0,1,403.162733109769
35.0890924778067,0,0,0,0,290.374721247151
44.759584384185,0,0,0,0,256.360203106819
45.7315366805267,1,1,1,0,360.568063895875
29.8114042228435,1,0,0,0,273.8859778607
39.3812776556363,0,0,1,0,336.033874291236
34.6169489839555,0,1,0,0,325.014441954078
44.1695472611076,1,1,0,0,299.513118964956
24.9172334386976,0,0,1,0,283.295254163976
55.3916992776747,0,0,1,0,353.702205255103
53.46018088596,0,0,1,0,296.894639278307
31.5714422249848,1,0,0,0,238.015901378976
33.3012577219234,0,0,0,0,274.122285097345
30.9151255185388,1,0,0,0,267.68553086956
38.6345935820231,0,1,0,0,316.764576797761
34.9896203670875,1,0,1,0,274.977475505084
41.126384468164,1,1,0,1,376.936249501914
21.2478243690573,1,1,0,0,272.557476934768
41.5854671445831,1,1,0,0,301.809486724336
40.15562671264,1,0,1,0,281.043600262308
23.9939653873987,1,0,1,1,298.453330141929
42.7597308916996,1,0,0,0,367.371993071042
40.5495263987091,0,1,0,0,298.547906263735
37.6942664530274,1,0,0,1,273.341964899553
39.8678370939611,1,1,0,0,351.586258465829
43.8494919602233,0,0,0,0,276.536458441576
43.4672371700125,1,1,0,0,346.171838546258
35.6838723942137,0,0,1,0,315.789453524094
51.501780393287,1,1,0,0,389.381219541335
39.6346780711212,0,1,0,0,373.16548833723
38.6419857826344,0,0,1,1,387.103659707951
49.4461804564452,1,0,0,1,349.19924500089
49.9204136167006,1,1,1,0,377.695157969625
32.993302450311,0,1,1,1,371.539596281509
30.0894132816541,0,0,0,0,275.096953695969
32.9438194734118,0,0,1,1,342.05240045035
28.2422410667178,1,1,0,0,321.623616396788
22.1880304825968,0,0,0,0,234.337053755691
43.1060752183839,1,0,0,1,320.105621018447
38.5488963905057,0,0,0,0,278.535882986023
46.4254975369246,0,1,0,0,341.562568576993
39.983406376987,0,0,0,0,232.645762674988
44.0916296207735,1,0,0,0,293.703305798204
35.0394185268985,1,1,0,0,324.827170318526
30.3989204109883,0,0,0,0,247.663758368516
47.7813222457043,1,0,0,1,356.898029634242
47.6112061632784,0,1,0,0,327.018266455568
22.6628781611677,1,0,1,0,252.90525117589
48.7729465182676,0,0,0,0,307.345865854256
22.266285610663,1,1,0,0,240.779660707248
39.5431267568885,1,0,0,0,300.403491219278
36.0512774601586,1,0,0,0,309.134706575524
38.7194373357898,0,0,0,0,209.237734213315
50.9623773188662,0,0,0,0,329.449982021666
27.447821393801,0,1,1,0,375.963344681073
37.345163053701,0,1,0,0,299.529559254442
65.5330249004026,1,1,0,0,359.667562556723
25.2169369404948,1,0,1,0,232.592597597124
33.7341243176928,1,0,0,0,289.645092246704
39.5894797765861,0,0,0,0,311.857694407885
41.9995321983244,0,0,1,1,390.256138943263
34.6669439947262,0,0,0,0,295.228871880772
37.3396768231599,1,1,0,0,318.319501912446
50.8414781411867,0,0,0,1,349.115876787048
38.1925452037496,1,0,0,0,251.443766096212
42.5155531937823,1,1,0,0,363.687778321815
43.6954223515489,0,1,0,1,343.824407461487
44.0703425938977,1,0,0,0,284.485067399209
44.9250501924578,1,1,0,0,346.365811273582
40.5463257905231,0,0,0,0,236.268456489654
32.9132592383809,1,1,0,1,330.756725662494
39.4172924755645,1,0,1,0,280.923550588046
30.3657817776249,1,0,0,1,324.269777745506
40.9339329660587,1,0,0,1,380.307765260455
36.5209886654089,0,0,0,0,275.68921974102
38.8166556185445,1,0,1,0,333.746161873662
29.0090904282508,0,0,0,1,275.262808185395
37.1692358757777,0,1,0,1,381.978647039183
29.1026532715439,1,0,1,0,343.240876546248
35.9433445590014,0,0,0,0,294.938098232032
45.2690725959776,1,0,1,0,344.637033638902
42.404199817755,1,0,0,0,264.811416141715
48.9836245724937,1,0,0,1,335.567425296728
44.8796812693548,1,0,0,1,284.467000839352
41.1199136519754,1,1,1,1,431.491004326757
49.9831334713622,0,1,0,0,366.640598436577
51.9171680875342,0,0,0,1,338.013055881705
26.0061243287629,0,1,1,1,430.633781101864
48.9214773664677,0,0,0,0,256.919079938351
47.7795897034081,1,0,0,0,265.664040881442
49.4191451634695,1,0,1,0,369.602949308889
30.911972876989,1,1,0,0,310.206300810132
64.0893084447621,0,0,0,0,327.836371114798
14.0574982569192,0,0,0,0,236.725379606327
40.0686303751409,0,0,0,0,332.600630295314
41.1810666892834,0,0,1,0,344.704386920618
38.5030267358991,0,0,0,0,210.714455955887
47.4787328786317,1,1,0,0,307.905299637819
41.2403480689883,0,0,0,0,292.114907201144
32.2194525278735,1,1,0,0,274.694868967129
54.1003330549222,0,1,0,0,360.647735654627
37.0608819177014,1,1,0,0,387.729916471345
46.1067864500537,0,1,1,1,433.157406450693
33.3348992013674,1,0,0,0,279.503257385964
29.401171217295,1,1,1,1,397.877229861068
33.9416130083769,0,0,1,0,279.806257932532
29.4315857914588,0,1,0,0,334.407362959665
45.3310647267496,0,0,1,0,301.045637793422
24.4790738535258,0,0,0,0,242.050268785533
30.2151053469142,0,0,1,1,338.870445147133
40.2721835515998,1,0,1,0,322.576926351803
22.8442768300291,0,0,1,0,250.842213026608
34.9511197350729,0,0,0,1,340.908012072153
36.9507731908243,1,0,0,1,336.441200895683
53.4607823542665,1,0,1,1,386.388024009089
37.424633092033,1,0,0,0,256.492140564081
34.7671269934167,0,0,1,0,308.591637140368
33.3678220102737,1,0,0,1,330.873918378217
44.4722103969266,0,0,0,0,234.090412608111
36.8054901807399,0,1,0,0,307.59418733831
34.5622115006308,1,0,1,1,405.972642278906
37.2032655751149,1,0,1,0,300.076046541312
50.6523260036693,1,0,0,1,354.993987059899
55.6782874914562,0,0,0,0,314.759912296313
33.5688792104146,1,0,1,0,367.244619338121
40.2052174851069,0,0,0,0,241.294454178171
36.7581554162451,0,1,1,0,369.323212206497
58.5739602217537,1,0,1,0,381.187188078584
45.9076399506906,1,0,1,1,357.934998785657
22.193732826036,0,0,0,0,266.545560677308
35.6589130042469,0,1,0,0,314.056278519334
17.0725028829398,1,0,1,0,210.611776032686
39.0703476154846,1,0,1,0,323.532802125503
47.0396445332971,0,0,0,0,309.81011651985
31.0551037874323,0,0,0,1,297.698764947751
27.1749320792538,0,0,1,0,249.469123678372
52.5578417415048,0,1,0,1,430.86939425888
30.3537002041162,1,1,0,0,320.999376090767
49.0778388106409,1,0,0,0,302.509204453183
42.1407361366917,1,0,0,1,346.02705713944
48.8102312274897,0,0,0,0,328.668845423977
50.0254499828277,0,1,1,0,353.372629797128
51.3991050456775,0,0,0,0,335.169121424827
52.3603585230776,0,0,0,0,284.405290242663
42.9540151014267,0,1,0,0,372.451078365897
41.7176102360546,1,1,0,0,325.062629699872
30.4461071730456,0,0,1,0,253.730818928103
27.8959087894327,1,0,1,1,373.113001000523
33.9861700216342,1,1,0,0,282.19610891772
38.6418386342011,0,0,0,0,243.246100292039
30.1272721507949,1,0,1,0,285.088594371797
48.3192501461827,0,0,0,1,343.106789339227
32.0494048358452,1,0,0,0,235.509163613067
43.4046461201583,0,0,0,1,372.320561906152
48.7042982034691,1,0,1,0,325.697219027524
28.1783899475362,1,1,1,0,391.523391893505
50.2289397573496,0,1,1,0,400.940427194703
18.9156542375667,1,1,0,0,294.795102956858
42.2976263769933,1,1,1,1,463.927042378773
55.1171079155376,0,0,0,0,284.010530671118
45.5543798915068,0,1,0,0,361.664604116565
49.1487880124937,0,1,1,0,391.45098971538
34.4660337572048,0,0,0,0,223.29158391513
42.9837608951002,1,0,0,0,289.59757937008
51.0637953965214,0,0,0,0,293.514535580384
26.7085041516758,1,0,1,1,374.753121420505
50.0169412888602,0,0,0,0,317.241367401525
25.9069612624259,1,0,1,1,281.093501849158
35.0121897531873,0,0,0,1,288.18152985745
66.2275685248845,0,0,0,0,320.188488572937
45.1066556602853,1,1,1,1,463.166615264361
39.091568057808,0,0,1,0,356.466728130509
49.7876567921088,0,0,0,1,368.785696528849
37.5619134311168,0,0,0,1,286.226453873191
46.2180895921363,1,1,0,0,334.344412017327
36.5540478015368,1,1,0,0,291.293221664435
16.4477545415851,1,0,0,0,244.394186512782
44.7238763335364,1,0,0,1,364.677261239338
34.8851980521309,1,0,1,1,415.771419792401
34.2639780024388,1,1,1,1,403.386380058545
40.037972037286,1,1,0,1,393.728072221847
53.4255092952781,1,0,0,0,272.418393595567
42.9546151155941,0,0,1,0,321.484192747716
48.4178694360544,0,0,0,0,270.457124469072
46.2906429822047,1,1,1,0,340.076058504215
41.0159839946307,0,0,0,1,340.845477142583
46.7112087466101,0,1,1,1,474.228074682487
38.6168362543828,1,1,1,1,429.325829861518
27.5068774684759,0,0,0,0,237.522369679779
43.4763524421536,0,0,0,1,384.420235604124
17.2218634082839,0,0,0,0,229.018006694862
30.1379081880637,1,0,0,0,240.483595612772
39.4045865644779,0,0,0,0,254.18475147711
38.3924050952588,0,0,0,0,221.074844954773
35.7963847965971,0,1,0,1,415.178020023155
49.8859101632861,1,0,0,0,318.87311096845
29.3038620889137,0,1,0,0,276.66916833481
13.8635653298489,0,1,1,0,303.855424076765
47.8045189766215,1,0,1,1,399.06742855515
40.4510507355407,1,0,0,1,345.30150507347
38.9151084110243,0,0,0,1,277.087528136291
36.0877568992903,1,0,0,0,286.51676013378
23.130004956714,1,1,1,0,344.087171276011
30.4729554484832,1,1,1,1,304.90497123965
45.074141121034,0,0,0,1,318.653713184847
40.1881609900672,0,1,0,1,411.636118704977
25.8108962641438,1,0,0,0,200.11567312405
45.9817193135224,1,1,0,0,308.878035302586
47.8637962174323,1,1,1,0,372.558678742638
38.6536695409776,0,1,0,0,367.820290286055
39.8361348238468,0,1,1,1,384.947369104856
54.0914040823509,1,0,0,1,383.505008323385
43.9483869880227,0,0,0,1,294.131960602619
52.1987512807247,1,1,0,1,391.064700301217
39.5492278712702,0,0,0,1,279.301247116184
54.7948784483878,1,0,0,0,301.765484237355
39.2431621330761,0,1,0,0,313.576287449415
49.1774845719955,0,0,0,0,316.792951083666
36.5522128625759,0,0,0,0,289.303909070709
29.2299734394608,1,1,0,1,366.247868944351
50.0160472735829,0,1,0,0,366.840274276311
62.9600404077134,1,0,0,0,372.578676264404
36.7412188454999,1,0,0,0,271.504338159692
54.6885612852932,1,1,1,0,408.544017778673
37.6309106682614,0,0,0,0,287.068033728889
49.2349311789043,0,0,0,1,369.725530703139
30.1080819329859,0,1,0,0,316.021816159638
42.7564627828671,0,0,1,1,323.391361090526
32.3633890643896,1,1,0,0,356.481023677332
26.4788801580003,1,1,0,0,350.336993248126
46.55024410228,1,1,1,0,401.566846888258
56.0964676035496,0,0,1,0,381.272442198432
32.1149303412209,0,0,0,0,255.112712420808
31.16123887474,1,0,1,1,379.875799432511
29.2748538820642,1,1,0,1,340.844572899324
35.4185901855216,0,1,0,0,289.304602353739
46.6564701557823,1,0,1,0,370.768846956723
47.1222821241873,0,0,0,1,329.238815060473
44.4295422749916,1,0,1,1,314.382975123737
47.5958731205918,1,1,0,1,390.10185866221
35.3112233398088,0,0,1,0,300.570192547316
38.2729002211616,0,0,0,1,333.12610149381
46.8204989938581,1,1,0,0,367.889007411098
37.1842267175846,1,0,0,1,343.875298591261
30.3837742606818,1,0,0,0,229.544396702197
26.2234985526744,0,0,1,0,314.496586396569
66.9758663663836,0,0,1,1,388.353904818146
23.0028494443707,1,0,1,1,324.155336643279
40.293166527942,1,0,0,1,316.770571644544
59.3431433615124,0,0,0,0,321.78553447479
48.3751087517796,0,0,1,0,361.369568228268
38.1465366891533,1,0,0,0,235.402798910098
45.3332917776439,1,0,0,0,236.102866484786
57.8495624201476,1,1,0,0,355.626234930289
41.8962781983013,0,0,0,0,293.336726420661
34.309124878134,0,1,1,1,403.76116447032
54.5189294457212,1,1,1,0,377.935990529192
58.6899345256532,1,1,1,0,418.054791669336
30.1544510626246,1,0,0,0,257.1139406452
47.1875676390437,0,1,0,0,334.542354272665
41.2934729695826,1,1,1,1,414.348026572765
47.0164130889336,0,0,0,0,306.296597266597
45.2669783188745,1,1,0,0,286.127757599684
39.794869010454,1,0,0,0,273.04768154383
44.3825104730697,0,0,0,1,316.581836652823
27.8947143429846,1,1,0,0,313.573331362482
25.955800561711,0,0,0,1,269.010598467146
47.2074915720931,0,1,0,0,411.585209959999
40.8603550327673,0,0,0,0,280.066536215647
38.6838295859154,0,0,0,0,293.201510287701
23.2394802106016,1,0,0,0,225.080063320402
34.3050200923189,0,0,0,1,293.940811059617
41.9220515089655,1,0,0,0,294.817887480319
35.1367707924718,0,0,0,0,276.52791315599
40.8128401299387,0,0,0,0,346.41730624413
43.848972467843,1,0,0,0,292.249243466779
38.6249802896182,1,0,0,0,270.686108322379
44.2759310923909,1,0,0,0,303.51722886137
37.5693555146064,1,1,1,0,351.311290642683
36.8164717214611,1,0,1,0,288.786773820879
37.4589360649199,0,0,0,0,258.741070996609
46.3888743016307,1,0,1,1,379.044771082172
48.2106538316608,0,0,1,1,383.640240802197
63.3547908658196,1,0,1,0,342.948653401452
30.1669244238894,1,0,0,1,331.671943718075
32.9254255999374,1,1,1,1,353.507042652788
46.4414910134992,1,0,1,0,335.12544744151
56.3766532994621,1,0,0,0,327.143037931753
52.2664817466431,1,0,0,0,289.942024370155
35.3229438166919,0,0,0,0,247.298870039189
33.2176893626201,0,0,0,0,263.476420493639
56.9640227133044,1,0,0,1,303.880480262825
55.4284685008907,0,0,0,1,382.109643538207
42.1452759206094,1,0,0,0,288.173470503228
57.0068829575232,0,0,0,0,260.350035004763
39.9201317035211,0,1,0,1,321.73448244891
31.8209963519723,0,0,0,0,275.899858875564
39.4938982971646,0,0,0,0,337.342071247206
40.7992108654903,0,0,1,0,319.112168852233
24.4042890210595,0,0,1,0,269.194682894604
38.2850204325371,1,1,1,1,500.428273170163
35.8139290716766,1,1,0,0,365.081601975277
44.9128681803316,1,0,0,0,243.47586376523
34.6877156876897,0,0,0,0,196.039355940839
44.822201177349,0,0,1,0,371.328789859965
45.3629104004932,1,0,0,1,369.769045777522
37.206757921411,1,0,0,1,353.203161389215
39.5649273529942,0,0,0,0,317.342109023374
63.8151529195951,1,1,1,1,468.827115463828
55.4803111335561,1,1,0,1,369.775655627316
55.5476199852898,0,0,1,1,400.466644190802
40.5811123011391,1,0,1,1,334.40493637823
31.6022108447284,1,0,1,1,366.416260401578
45.7112344865548,0,0,0,1,387.619474061103
40.6604778256306,0,0,0,0,256.622716732495
75.8465949292999,1,0,1,0,398.086474144186
20.6810444634873,1,1,0,0,250.407640475191
37.9716749575402,1,1,0,1,364.83863715478
54.8371520427311,1,0,1,1,421.422083271183
19.0148359983549,0,1,0,0,308.481576397648
37.4035133394324,1,1,0,0,315.192980075512
43.3406793588718,1,1,0,0,300.810929730566
37.8036240836678,0,0,1,0,325.603202484257
30.6822819671089,1,0,0,0,236.490058181897
38.7775978170342,0,0,1,0,272.493016666009
53.3852842346176,0,1,0,0,351.583190608072
26.5166880995563,1,0,0,0,265.446149324481
54.1483572450998,1,1,1,1,394.338009454135
49.1404894551468,0,0,0,0,268.036865656011
27.6331208150669,1,0,1,0,323.983222513903
24.9923964532537,1,1,1,0,360.732662420544
40.3453868389653,0,0,0,1,318.688868640676
42.8629964540269,1,0,0,1,303.386730592734
51.8620809384561,0,0,0,0,309.178493526997
39.6245062815745,1,1,0,0,330.792254158319
44.2037159397356,0,0,0,0,288.563285289646
52.8924648234277,1,0,0,0,258.514515189873
51.7068918509962,1,0,0,0,317.511508462807
48.2609365408471,0,0,0,0,307.91064841871
43.2391706509048,0,0,1,0,314.784392526483
43.8095041145455,1,0,1,1,398.120330521122
52.0261958279329,1,0,0,0,318.521559211416
51.0220575073214,1,0,0,0,302.134972907109
39.3848506002085,1,1,0,0,338.299612108065
43.6458991399578,1,1,1,0,349.964941828363
56.9255229998577,1,0,0,0,274.265202611487
54.7136701247198,1,0,0,0,330.571845054979
30.2275233865588,0,1,0,0,295.616623464253
54.4820167458194,0,0,0,0,344.580346208511
39.1414433940813,1,1,0,0,330.741147623374
24.2623019834654,0,0,0,0,198.511610065998
52.924761594667,0,0,0,1,400.435937459588
40.8446775556772,0,0,0,1,391.266605548377
49.6704599648009,0,1,0,0,365.745047508566
59.3911299421702,1,0,1,1,423.414194385488
50.7987263816564,0,0,0,0,265.674681766684
36.4640647316685,0,0,0,0,304.949540121149
38.6507687528144,0,1,1,0,326.241498651184
30.128675666925,0,0,1,1,296.687767808004
31.7829185393961,1,1,0,1,312.294452725273
44.8953092251473,1,1,0,0,347.622004039287
37.0072254109052,1,0,0,0,300.329124647371
46.5825489857435,0,0,0,1,324.914417010501
48.3240954967079,0,0,0,0,308.193307944159
43.6346326122269,0,1,1,1,419.329603944972
36.0135434138305,0,1,1,1,375.980737866422
25.020700104943,1,0,0,1,349.571866131025
41.1462817527247,1,1,0,0,317.360630360856
29.6218338266337,1,1,0,1,354.34239034642
46.4597887126157,0,1,0,1,355.464100973331
47.7284540005858,1,0,1,1,406.449058866941
43.1601415812042,0,1,0,1,292.410268897426
29.6188717520177,0,0,0,1,290.40659522815
32.4486270991115,0,1,1,1,465.956637192042
35.0849569030742,1,0,0,0,319.618714771363
41.4722574510784,0,0,0,1,285.57066284957
63.5650304328533,1,1,0,0,355.432167587808
30.793312328941,1,0,1,0,243.435271416197
18.4315221679115,1,1,1,0,336.545453399863
38.795999504387,1,0,1,1,359.872693543384
31.6075567043629,1,1,0,0,292.52010578318
18.2756009128522,0,0,0,0,223.038822802134
31.2569202384571,0,0,0,0,307.11179839191
36.264206510975,1,0,0,0,249.70317201366
28.9780228790358,0,0,0,0,278.704693519642
47.1565986066344,0,0,1,1,391.850828012077
49.0764030568418,1,0,0,0,308.519471181623
36.7519486621487,1,0,1,0,293.835497139371
25.1841406771825,0,0,1,1,332.871569852636
45.9417113886354,0,0,1,1,359.326738526258
31.4512531288046,0,0,0,0,304.217265814817
31.7008246336745,1,0,1,0,241.676741224609
41.4910681496416,1,1,0,1,397.588924424457
30.2385395861595,0,0,1,0,349.370713288893
37.0531559234361,1,1,0,1,391.470156917204
32.2902508418465,1,1,1,0,353.718015538807
43.9228370707874,0,1,0,0,344.58907836634
31.536940951155,0,0,0,1,314.078854369578
31.5624006906955,0,1,0,0,329.546836123549
30.3811155571173,1,0,0,0,283.704426360826
40.1104965335654,0,0,0,1,267.161786188643
52.1494896542184,0,0,0,0,345.15068771072
31.1112148426172,1,0,0,0,269.873454357529
42.181012614466,1,0,0,0,301.003915776984
33.4388300039296,1,0,0,0,250.202012720803
29.1148415271934,1,1,1,0,300.927049257566
50.911308981077,0,1,1,1,435.985846599469
34.307726783422,1,0,1,0,335.690897308451
56.208101305906,1,1,0,0,361.620104589014
33.1301155441626,0,0,1,0,284.447646598856
46.5699670356863,0,0,1,1,405.577602880244
51.106922152347,1,1,0,0,397.775693960103
61.4072073006633,0,0,0,1,352.294648465985
31.690281908676,1,1,1,1,433.81095120827
40.7640585619814,1,0,0,1,314.658115364237
49.3582444619905,0,0,0,0,317.453873878383
34.9833329713519,1,0,0,0,317.610068781459
45.9485346385118,0,1,0,0,327.565269506854
35.6934883086363,0,0,0,0,320.655299827923
28.6666094732721,0,0,0,1,260.010857975818
17.6282844023037,1,0,0,1,266.736196829204
45.1463957244314,1,1,0,0,312.952083432724
36.5809288483708,0,0,1,0,301.054676087472
57.1787742881929,0,0,1,0,390.405594735065
28.8362209134204,0,0,0,0,212.634789430961
35.1152038083715,0,0,1,1,402.121633413273
48.0733229340776,1,0,0,0,365.449868585512
37.3899125832921,0,0,0,0,244.682878183987
44.8805991782658,0,0,1,1,385.137335876671
53.5278382096951,0,0,0,0,349.720757691465
61.7681559130925,0,0,1,1,411.492457291636
40.5138711120684,0,0,0,1,331.722151043393
31.6190455476459,1,0,0,1,312.219740806213
29.1538499069158,0,1,0,0,263.666903703249
34.5346723092666,1,1,0,1,321.837960423035
35.7349029529529,1,1,0,0,279.234430395952
27.8900244460021,1,1,1,0,318.858792009018
45.9779299777903,0,1,0,1,385.81841332877
54.2389578908393,1,0,1,0,334.215061331572
35.5670137444165,0,0,0,1,342.359867403456
29.5966653432571,0,0,1,0,311.360615010694
27.2610292159275,1,0,1,0,276.806776238531
47.701516120118,0,0,0,1,354.335509280461
40.3152262197653,1,1,0,0,317.32831325807
20.9514524856173,1,1,1,1,349.825856896119
38.7624482285443,0,1,0,0,301.782613959213
40.0032837721344,0,0,0,1,387.19494595461
31.5622165527114,1,1,0,0,299.222189190367
27.7866662957107,1,1,1,1,469.327304477243
35.4701400638449,1,1,0,0,337.481331324343
32.9768006871887,0,0,0,1,313.365785646335
33.2561961451487,0,0,1,1,358.061346050909
16.9697680951409,0,0,0,0,247.241135561481
38.5066709521713,0,0,0,1,352.71398064543
49.4868958997013,1,0,0,0,387.802925434116
51.5636246052357,1,0,0,0,294.973309694932
60.7435248589762,0,0,0,0,355.600123537955
42.6528997032146,0,0,1,0,283.132504886291
29.4799617085953,1,1,1,0,351.730769474212
45.0234223621863,0,0,1,0,350.527255897039
50.9984502312187,1,0,1,0,335.563304518472
58.8650483041417,0,0,0,0,296.962958382952
48.112535006894,0,0,1,1,387.004595039928
54.1824380879396,1,0,0,1,390.657176741806
44.3916990170295,1,0,0,1,305.212470227925
27.224983913989,0,0,0,0,292.832778839789
31.3862679478856,1,0,0,1,290.180402652782
58.8698587497109,0,0,1,0,368.079524481184
47.040873131829,1,1,0,1,390.146666313708
33.3227947466797,0,0,0,0,298.908589967341
32.9428565794285,0,1,1,0,329.600028732908
30.7928142008562,0,0,0,1,324.64038017073
41.4847329199603,0,1,1,1,404.337736476937
37.4998263886723,0,0,0,0,260.340685373866
30.582310458887,0,0,0,0,206.283138756887
52.1419901863892,0,0,0,0,257.034373417123
40.1856643300023,0,1,0,0,344.629168091291
47.5783169945755,1,0,0,0,336.447332875847
36.1993730000399,0,0,1,1,365.875020721028
41.7494871334722,0,0,0,1,352.419295317976
50.3352330902476,1,0,1,0,338.136627206242
46.7572399543247,1,0,1,1,382.704615277604
49.4128124291257,0,1,1,0,391.580252422366
21.7336992748605,1,0,0,1,313.070518256204
41.7720438129656,1,0,0,1,359.385168128842
38.0819213805273,0,0,0,0,330.365045829772
33.4980128999017,1,1,0,0,367.543179825023
34.3930365874,0,0,0,0,272.362698747788
56.7576579329994,1,0,1,1,405.609687716996
44.3053460043924,0,0,1,1,363.464428883701
38.5539337964275,0,0,0,0,267.897526739965
49.390257121441,0,0,0,0,266.952946329565
34.5450325047671,0,0,0,1,361.052655076278
41.3885036321565,0,0,0,1,382.379860281606
54.4686231335255,1,0,0,0,303.816047538544
36.6737191384946,1,0,1,1,396.424528294804
32.0084372773679,1,0,0,0,270.22633900537
34.5170725486759,0,0,0,0,268.526297354571
29.4920379548058,1,0,0,0,304.67498802438
42.5266249103333,1,0,1,0,312.655702499603
43.278618539953,0,0,1,0,285.329372556972
48.556724004905,1,0,0,1,365.97714786281
58.0176227162749,1,0,0,0,298.946442516409
54.0524081174873,0,0,0,1,372.525265669551
27.4920820586433,0,0,0,0,220.49115534463
59.9910885447275,0,0,0,0,298.24613042755
41.3927848759215,0,1,1,0,332.452138173374
36.1333089656028,1,0,1,1,377.02483026234
58.5563569044348,1,0,1,0,363.774772547321
44.2885538447628,1,0,0,1,354.165810013343
57.3079013958977,1,0,1,0,412.348021307286
39.5647632586068,1,0,1,1,392.682523756795
32.6891419186249,0,1,0,0,314.523951778481
20.3403592377937,1,0,1,1,327.738548153488
51.2686531518852,0,0,0,1,335.483645616987
31.1191561156589,1,1,0,1,339.972239056005
48.7135926039199,0,0,0,0,292.068464141442
41.1989356661634,0,0,0,0,270.455940914281
44.724349448034,0,1,0,0,396.46563313888
52.6663990982006,0,0,0,0,359.994474337086
35.146836210531,1,1,1,0,332.829482655134
35.3846641381566,1,0,0,0,193.300772534494
37.6824166272123,0,0,0,0,253.249675880904
50.6035377243819,1,0,0,0,284.686442538488
35.2521429549873,0,1,0,0,353.289037648219
38.2448971904229,0,0,1,0,304.30264987171
47.9632449908915,1,0,0,0,269.802876079239
47.7874531585307,1,0,0,0,326.03529423393
47.9680256624609,1,0,0,0,315.958832394188
40.4905157283634,0,1,1,1,412.237633612377
47.6261293483482,0,1,1,0,382.038488531012
42.859930696364,0,1,0,1,366.793076341052
33.6718496184717,0,0,1,0,299.409470763398
58.043844808011,0,1,0,0,391.435776399978
21.3698902698575,1,0,0,1,269.950389404278
48.4552838121306,0,0,0,0,335.51318298504
43.4166768289461,1,1,0,0,359.293619900197
40.2277760614347,0,0,0,0,251.678268568461
33.8860001155336,0,0,0,0,292.241389812358
37.3947322752525,1,0,0,0,290.048073127129
58.0567031464304,0,1,0,0,323.136247777276
39.0300073299635,0,0,1,1,373.279888421692
36.1551330021494,0,1,1,1,424.122612397375
31.2163785749499,0,0,1,0,255.502902079121
35.0442147806308,0,1,0,1,387.103688819872
39.1570754642555,0,0,0,1,269.998796629397
26.42277932945,0,0,0,0,258.127845340349
51.4269781676707,1,0,0,0,252.683067970977
40.9782703744719,1,0,0,0,212.769514640636
54.6502102859676,1,1,0,0,366.816611914798
